YEAR,DOY,T2M,WS2M,RH2M,PRECTOTCORR
2020,168,15.69,2.87,72.3,0.04
2020,169,15.61,3.93,75.41,1.53
2020,170,15.98,2.18,62.94,0.07
2020,171,15.51,2.48,75.92,0.01
2020,172,15.21,2.88,80.32,0.03
2020,173,14.76,2.43,81.28,2.82
2020,174,12.82,3.14,72.53,0.51
2020,175,12.58,3.87,70.4,0.03
2020,176,14.18,4.4,75.1,0.15
2020,177,14.17,3.44,74.03,0.03
2020,178,14.13,3.11,70.67,0.01
2020,179,14.28,3.24,72.71,0.15
2020,180,14.1,2.79,76.49,0.66
2020,181,14.9,1.56,66.01,0.75
2020,182,15.37,2.29,71.16,0.22
2020,183,14.39,2.64,75.46,0.0
2020,184,16.48,3.16,73.01,0.01
2020,185,14.4,3.34,63.62,0.0
2020,186,12.39,4.31,67.29,0.02
2020,187,13.65,3.92,69.3,0.01
2020,188,13.74,2.85,72.55,0.0
2020,189,13.99,3.23,78.32,0.7
2020,190,14.52,1.78,68.57,0.62
2020,191,14.72,2.04,74.71,0.03
2020,192,15.39,1.43,78.73,0.3
2020,193,14.42,1.27,84.7,5.65
2020,194,14.27,1.78,73.77,2.04
2020,195,13.82,2.55,78.46,0.91
2020,196,15.4,7.76,77.93,1.95
2020,197,15.0,6.63,77.12,0.46
2020,198,14.0,5.66,80.59,0.14
2020,199,14.67,4.83,83.47,0.37
2020,200,15.06,1.84,68.33,0.02
2020,201,14.35,2.63,72.28,0.0
2020,202,14.11,4.14,58.88,0.0
2020,203,13.31,3.31,71.61,0.0
2020,204,14.28,1.84,69.05,0.0
2020,205,14.0,1.69,73.55,0.0
2020,206,15.4,1.95,75.28,0.0
2020,207,15.61,2.61,82.79,0.69
2020,208,15.91,4.37,93.44,69.99
2020,209,16.2,4.58,93.95,15.31
2020,210,16.0,5.14,85.38,7.85
2020,211,14.8,3.08,79.69,0.06
2020,212,14.38,3.99,76.24,0.02
2020,213,14.09,2.43,65.85,0.0
2020,214,13.79,2.2,72.15,0.0
2020,215,13.81,1.96,68.64,0.01
2020,216,14.35,2.19,66.75,0.0
2020,217,13.78,3.14,71.02,0.0
2020,218,10.98,4.49,64.25,0.0
2020,219,11.33,3.18,64.6,0.0
2020,220,13.7,3.23,81.66,15.55
2020,221,14.27,2.18,87.14,12.26
2020,222,12.23,4.32,88.64,20.43
2020,223,14.53,6.59,80.02,14.39
2020,224,14.33,2.0,70.42,0.18
2020,225,14.41,2.36,83.08,0.77
2020,226,15.25,1.75,81.95,0.7
2020,227,15.62,1.56,83.01,4.89
2020,228,15.15,3.59,80.34,2.11
2020,229,14.96,5.03,71.55,0.2
2020,230,14.77,4.3,68.77,0.01
2020,231,14.74,2.91,71.57,0.06
2020,232,14.42,4.59,71.78,0.55
2020,233,13.73,5.26,64.69,0.1
2020,234,13.38,4.21,66.81,0.32
2020,235,11.85,5.29,68.01,0.38
2020,236,12.19,6.31,65.85,0.13
2020,237,12.16,3.75,64.6,0.03
2020,238,11.73,2.51,71.17,0.0
2020,239,13.03,1.8,64.3,0.0
2020,240,13.6,2.37,64.44,0.0
2020,241,13.72,3.12,58.71,0.0
2020,242,13.72,2.21,68.99,0.0
2020,243,15.18,2.53,74.86,0.0
2020,244,14.62,4.08,71.54,0.06
2020,245,13.76,2.66,65.31,0.08
2020,246,15.43,2.73,76.22,0.0
2020,247,18.42,2.74,70.03,0.0
2020,248,17.55,1.46,78.86,4.13
2020,249,15.88,2.56,72.85,0.04
2020,250,15.56,2.26,71.94,0.04
2020,251,16.48,3.12,75.22,0.0
2020,252,17.07,2.71,79.78,0.0
2020,253,15.28,4.02,82.04,6.77
2020,254,15.14,4.0,66.79,0.53
2020,255,16.09,2.44,64.97,0.04
2020,256,15.78,2.7,75.68,0.03
2020,257,16.72,1.88,71.77,0.08
2020,258,15.77,2.52,79.25,0.06
2020,259,17.2,1.99,76.64,0.02
2020,260,18.52,2.25,76.42,0.01
2020,261,18.82,3.25,70.11,0.12
2020,262,16.65,2.66,79.94,0.7
2020,263,18.07,3.21,87.11,0.41
2020,264,17.98,3.78,86.5,4.11
2020,265,20.03,2.3,77.58,1.48
2020,266,19.77,2.12,67.78,0.21
2020,267,17.87,2.84,52.94,0.0
2020,268,16.34,2.78,55.64,0.0
2020,269,16.05,4.72,59.16,2.39
2020,270,13.14,6.01,58.95,0.03
2020,271,13.78,4.05,61.2,0.0
2020,272,14.85,1.8,56.81,0.0
2020,273,15.25,2.3,66.78,0.0
2020,274,16.41,3.31,76.42,0.36
2020,275,17.07,2.59,71.09,0.71
2020,276,17.4,2.0,68.08,0.0
2020,277,18.73,2.58,71.49,0.0
2020,278,20.19,2.66,71.04,0.0
2020,279,21.46,2.52,65.24,0.01
2020,280,17.34,3.67,83.18,0.22
2020,281,18.39,1.68,85.95,0.23
2020,282,20.24,2.52,73.92,1.73
2020,283,18.16,3.67,54.57,0.0
2020,284,18.82,1.75,51.63,0.0
2020,285,18.88,2.02,61.53,0.01
2020,286,19.01,2.26,79.4,0.28
2020,287,20.13,2.5,71.6,0.23
2020,288,17.94,2.92,77.75,0.83
2020,289,20.39,2.72,75.18,0.11
2020,290,17.61,3.33,80.66,1.65
2020,291,20.04,2.64,78.27,10.6
2020,292,18.55,2.77,83.09,5.37
2020,293,16.69,3.26,76.13,1.48
2020,294,17.94,2.66,71.86,0.23
2020,295,18.75,3.23,76.56,0.08
2020,296,19.4,2.28,80.36,0.21
2020,297,20.45,3.02,83.22,0.04
2020,298,20.15,2.37,93.38,25.21
2020,299,15.59,6.35,86.85,29.25
2020,300,15.27,7.57,83.53,13.59
2020,301,16.48,4.71,80.52,3.15
2020,302,17.03,2.29,81.03,2.37
2020,303,17.05,2.02,82.76,8.85
2020,304,17.65,2.06,81.28,3.59
2020,305,18.49,2.91,88.46,10.41
2020,306,17.16,5.4,85.57,5.34
2020,307,17.84,4.09,73.94,0.29
2020,308,17.79,2.17,72.68,0.01
2020,309,18.83,2.72,76.4,0.04
2020,310,16.59,5.75,86.06,23.23
2020,311,16.42,4.44,70.77,0.78
2020,312,16.63,3.63,69.6,0.17
2020,313,16.91,2.99,64.38,0.02
2020,314,17.58,1.97,62.77,0.02
2020,315,18.0,2.63,68.4,0.0
2020,316,19.46,3.33,81.08,0.04
2020,317,21.75,3.2,79.57,4.74
2020,318,21.64,1.72,81.86,5.66
2020,319,19.63,2.19,76.49,0.11
2020,320,21.14,2.21,76.29,0.02
2020,321,23.41,2.26,69.81,0.02
2020,322,19.15,3.59,75.45,1.16
2020,323,19.32,3.06,69.13,0.45
2020,324,20.33,3.25,75.46,0.01
2020,325,23.11,2.97,76.18,1.21
2020,326,19.48,3.14,80.36,0.64
2020,327,21.46,1.89,78.86,1.4
2020,328,22.19,2.22,80.54,4.88
2020,329,19.19,3.95,77.02,1.07
2020,330,19.9,2.66,75.11,0.54
2020,331,22.27,2.71,71.87,0.04
2020,332,21.31,2.73,76.65,0.03
2020,333,27.05,2.29,60.49,0.31
2020,334,26.29,4.19,55.8,0.83
2020,335,20.1,3.61,67.26,0.16
2020,336,22.8,3.44,75.65,4.87
2020,337,20.34,3.99,77.17,1.4
2020,338,20.31,3.56,75.9,1.58
2020,339,23.7,1.59,64.9,0.04
2020,340,21.81,2.88,82.3,6.34
2020,341,23.72,2.59,57.3,0.01
2020,342,22.86,2.43,48.7,0.03
2020,343,18.33,4.6,61.03,0.14
2020,344,19.96,2.49,61.02,0.0
2020,345,20.21,4.25,72.22,0.97
2020,346,18.96,4.69,62.44,0.11
2020,347,20.0,3.63,61.62,0.49
2020,348,20.86,3.15,67.78,0.63
2020,349,21.33,3.03,75.81,2.81
2020,350,21.3,3.28,90.5,14.81
2020,351,22.63,3.57,92.61,8.5
2020,352,23.96,2.57,86.24,3.46
2020,353,24.43,2.53,80.46,4.53
2020,354,19.79,3.76,78.34,4.74
2020,355,20.22,2.01,81.58,1.35
2020,356,20.2,2.11,84.68,15.27
2020,357,21.45,3.05,69.58,8.44
2020,358,20.2,4.07,65.87,0.02
2020,359,21.61,2.97,70.52,0.04
2020,360,19.71,4.27,75.01,1.34
2020,361,20.84,3.74,74.07,2.93
2020,362,22.71,2.33,77.86,0.29
2020,363,21.63,3.56,80.06,7.34
2020,364,19.17,3.45,83.28,11.07
2020,365,20.63,3.46,78.53,3.51
2020,366,20.72,3.24,78.24,1.73
2021,1,20.07,3.52,76.37,2.12
2021,2,19.92,2.4,79.76,3.13
2021,3,21.82,3.34,88.93,9.11
2021,4,22.46,1.5,89.96,7.88
2021,5,22.32,2.4,82.01,1.57
2021,6,21.13,4.39,78.9,3.4
2021,7,20.45,5.12,68.98,2.82
2021,8,20.34,4.4,67.63,0.95
2021,9,21.26,2.63,66.45,0.22
2021,10,22.0,2.26,69.86,0.07
2021,11,22.45,2.94,73.11,0.0
2021,12,23.1,2.84,75.93,0.01
2021,13,23.68,2.83,73.45,0.0
2021,14,24.71,2.96,76.61,0.16
2021,15,23.92,2.35,70.03,0.11
2021,16,21.26,3.37,43.45,0.0
2021,17,20.68,3.38,64.24,0.0
2021,18,23.18,2.56,70.42,0.0
2021,19,21.3,5.09,69.39,1.17
2021,20,20.2,3.34,63.35,0.63
2021,21,21.58,2.9,62.2,0.01
2021,22,24.81,2.92,67.36,0.01
2021,23,25.02,2.14,72.8,0.13
2021,24,26.03,2.79,69.82,0.45
2021,25,24.66,3.35,75.77,0.05
2021,26,27.11,2.13,66.1,0.16
2021,27,22.28,5.34,84.23,3.82
2021,28,20.64,5.12,80.38,7.39
2021,29,21.34,4.34,87.64,17.69
2021,30,24.06,3.14,83.87,8.15
2021,31,22.03,3.81,84.72,2.25
2021,32,22.81,2.83,78.9,4.06
2021,33,20.79,4.55,76.83,31.42
2021,34,20.33,3.5,70.56,0.06
2021,35,22.68,3.59,78.3,0.35
2021,36,23.49,4.83,82.11,0.21
2021,37,23.06,4.14,88.29,5.31
2021,38,22.21,3.55,72.59,0.15
2021,39,20.9,3.84,75.55,0.48
2021,40,20.68,3.34,71.99,0.22
2021,41,20.6,2.7,69.45,0.09
2021,42,21.85,3.16,66.42,0.01
2021,43,23.93,2.74,71.99,2.42
2021,44,21.06,4.54,86.27,23.74
2021,45,20.42,4.81,75.48,1.13
2021,46,20.43,5.97,79.72,3.75
2021,47,21.81,3.85,79.94,7.19
2021,48,21.72,3.8,70.13,1.93
2021,49,22.32,3.54,70.83,4.0
2021,50,22.98,2.87,80.84,3.95
2021,51,23.34,1.86,82.09,0.54
2021,52,23.28,2.42,82.41,0.88
2021,53,22.95,3.37,80.75,0.96
2021,54,20.6,5.69,71.66,0.68
2021,55,20.78,3.19,79.23,4.41
2021,56,22.11,2.98,87.43,3.67
2021,57,21.7,3.26,77.3,0.08
2021,58,21.84,2.66,75.81,0.41
2021,59,22.9,1.9,81.42,0.05
2021,60,24.9,2.11,69.82,0.02
2021,61,20.9,4.54,68.81,0.06
2021,62,20.01,3.89,66.2,0.06
2021,63,22.09,2.04,59.09,0.0
2021,64,20.85,4.76,69.46,0.03
2021,65,20.27,3.94,65.0,0.01
2021,66,21.24,2.9,66.75,0.02
2021,67,23.77,3.08,76.86,2.51
2021,68,22.88,3.41,75.55,0.34
2021,69,22.25,3.09,73.14,0.75
2021,70,23.22,3.78,75.85,2.94
2021,71,22.91,3.95,88.17,8.28
2021,72,24.82,2.69,81.14,1.03
2021,73,20.16,5.42,82.91,26.14
2021,74,19.52,3.54,65.54,0.01
2021,75,20.58,3.63,76.75,5.34
2021,76,21.17,4.54,71.38,4.84
2021,77,21.19,4.31,85.59,30.67
2021,78,21.76,4.72,79.88,19.68
2021,79,21.65,6.12,88.41,68.22
2021,80,21.03,5.52,84.99,47.72
2021,81,20.23,4.36,88.57,31.57
2021,82,20.73,5.2,93.88,42.56
2021,83,21.71,3.06,78.58,0.06
2021,84,21.16,2.81,74.14,1.09
2021,85,19.58,2.5,74.02,0.16
2021,86,21.27,1.89,71.57,0.12
2021,87,20.15,2.59,74.35,0.29
2021,88,20.48,1.99,70.72,0.53
2021,89,19.73,4.42,72.83,0.13
2021,90,19.92,3.55,74.43,0.09
2021,91,20.49,1.9,75.17,0.21
2021,92,20.86,1.7,78.39,0.02
2021,93,21.0,2.41,79.16,0.01
2021,94,21.68,2.49,83.6,0.01
2021,95,22.5,1.81,82.44,0.09
2021,96,22.37,2.03,81.16,3.86
2021,97,21.71,2.41,83.15,7.2
2021,98,21.35,1.69,80.47,3.96
2021,99,21.21,2.84,83.26,0.51
2021,100,18.77,3.49,70.03,0.22
2021,101,15.71,5.35,67.03,0.02
2021,102,15.7,3.76,65.97,0.0
2021,103,17.61,2.67,69.83,0.0
2021,104,18.7,2.8,71.33,0.0
2021,105,19.38,2.78,61.79,0.0
2021,106,17.88,4.0,70.64,0.02
2021,107,17.74,1.71,66.52,0.07
2021,108,17.54,1.81,72.25,0.06
2021,109,17.78,2.07,74.94,0.01
2021,110,17.17,2.69,72.04,0.02
2021,111,16.37,3.79,69.94,0.05
2021,112,15.61,3.49,61.43,0.0
2021,113,16.57,2.32,61.31,0.0
2021,114,16.89,2.17,66.17,0.0
2021,115,16.87,2.11,72.57,0.02
2021,116,17.49,1.6,71.24,0.0
2021,117,18.02,1.65,75.04,0.02
2021,118,18.37,1.56,75.95,0.01
2021,119,18.09,1.86,79.63,0.01
2021,120,18.71,1.63,78.92,0.02
2021,121,19.65,2.0,82.59,0.15
2021,122,19.18,2.53,86.59,0.52
2021,123,18.86,2.14,85.84,0.19
2021,124,17.36,2.11,88.64,4.86
2021,125,17.23,2.91,89.95,7.31
2021,126,19.26,5.7,89.97,17.82
2021,127,19.32,3.33,88.7,6.94
2021,128,19.2,1.91,82.93,0.05
2021,129,18.08,1.81,79.69,0.07
2021,130,18.15,2.21,77.46,0.02
2021,131,17.34,2.04,79.3,1.96
2021,132,17.88,2.39,83.35,1.39
2021,133,18.3,2.29,78.58,0.23
2021,134,15.48,4.0,65.32,0.03
2021,135,14.21,5.04,65.37,0.04
2021,136,13.52,3.74,60.71,0.01
2021,137,14.37,3.5,67.23,0.0
2021,138,14.62,2.42,71.47,0.01
2021,139,15.07,1.98,71.58,0.0
2021,140,15.28,2.47,66.93,0.0
2021,141,15.77,3.25,77.31,0.33
2021,142,16.39,1.86,71.7,0.04
2021,143,16.75,2.63,82.43,1.11
2021,144,17.54,2.06,81.08,1.52
2021,145,16.95,3.3,83.88,0.13
2021,146,16.46,3.63,70.14,0.2
2021,147,14.78,3.78,65.33,0.02
2021,148,14.37,5.64,68.39,0.0
2021,149,14.67,5.78,73.82,0.02
2021,150,15.06,4.47,76.78,0.06
2021,151,15.22,1.9,66.28,0.0
2021,152,14.75,2.08,69.5,0.0
2021,153,16.02,1.81,68.94,0.0
2021,154,14.35,2.03,92.15,7.15
2021,155,15.54,4.37,77.12,0.28
2021,156,13.77,2.83,63.3,0.0
2021,157,14.39,2.31,64.43,0.0
2021,158,14.24,2.94,74.82,0.0
2021,159,14.63,3.59,78.58,1.79
2021,160,11.84,3.29,76.59,2.52
2021,161,9.09,2.87,87.23,7.26
2021,162,11.02,2.97,81.39,0.19
2021,163,13.21,3.23,69.92,0.0
2021,164,13.8,3.17,67.15,0.0
2021,165,14.26,2.37,76.79,0.29
2021,166,15.08,2.18,79.6,0.19
2021,167,14.94,2.67,78.12,4.97
2021,168,13.88,4.37,73.79,1.38
2021,169,14.17,4.94,74.15,2.33
2021,170,14.73,7.97,81.63,1.57
2021,171,15.62,5.25,78.1,1.12
2021,172,15.22,3.05,72.44,0.39
2021,173,15.43,1.67,71.4,0.15
2021,174,15.44,3.14,81.66,0.04
2021,175,16.3,4.11,82.68,2.14
2021,176,15.21,2.87,73.35,0.06
2021,177,14.03,3.72,71.27,0.12
2021,178,14.29,2.43,64.35,0.01
2021,179,14.69,3.3,76.9,0.53
2021,180,15.55,2.23,76.9,4.22
2021,181,16.0,2.34,79.59,1.19
2021,182,15.63,2.55,92.75,4.75
2021,183,14.98,2.29,83.69,0.35
2021,184,14.16,2.23,75.68,0.06
2021,185,12.14,3.12,66.27,0.0
2021,186,12.54,3.48,66.81,0.01
2021,187,12.54,2.55,67.67,0.0
2021,188,13.22,1.72,61.75,0.0
2021,189,13.85,1.69,65.67,0.01
2021,190,13.36,3.26,87.14,6.0
2021,191,14.2,5.75,84.17,1.76
2021,192,15.02,2.67,71.41,0.9
2021,193,14.84,1.96,69.08,0.18
2021,194,14.37,2.48,73.87,0.15
2021,195,14.25,3.46,80.49,0.69
2021,196,16.62,2.71,74.89,0.44
2021,197,14.24,4.62,75.91,1.02
2021,198,13.39,6.0,64.46,0.22
2021,199,13.86,4.31,68.48,0.01
2021,200,12.33,2.26,70.32,0.02
2021,201,12.84,3.89,70.14,0.1
2021,202,12.51,5.7,70.87,0.24
2021,203,12.73,2.79,64.19,0.0
2021,204,13.41,3.43,76.21,0.87
2021,205,13.95,4.13,73.84,0.37
2021,206,12.66,5.72,62.6,0.2
2021,207,14.17,3.92,66.84,0.02
2021,208,15.27,3.03,67.59,0.0
2021,209,15.97,4.09,67.27,0.37
2021,210,13.65,3.85,60.1,0.01
2021,211,12.55,2.56,65.39,0.0
2021,212,14.5,3.01,70.26,0.0
2021,213,16.93,3.35,74.87,0.23
2021,214,14.98,3.12,67.4,0.06
2021,215,15.27,4.59,72.04,1.14
2021,216,12.91,5.91,64.03,0.02
2021,217,14.58,4.54,67.03,0.01
2021,218,15.05,2.7,63.15,0.0
2021,219,14.03,2.9,67.45,0.0
2021,220,14.72,3.51,69.48,1.08
2021,221,15.5,2.97,68.04,0.09
2021,222,15.85,2.62,73.97,0.03
2021,223,17.11,3.52,69.17,0.21
2021,224,16.38,2.71,55.09,0.16
2021,225,14.55,2.13,58.29,0.0
2021,226,15.12,2.02,66.72,0.01
2021,227,14.77,2.46,62.38,0.0
2021,228,15.45,3.95,58.18,0.01
2021,229,14.3,3.41,64.01,0.0
2021,230,14.64,2.28,65.76,0.0
2021,231,15.34,2.45,72.05,0.02
2021,232,16.48,1.71,65.08,0.01
2021,233,16.61,2.05,64.42,0.29
2021,234,17.46,2.71,68.19,0.0
2021,235,18.12,3.25,76.04,4.75
2021,236,13.2,6.5,89.29,26.93
2021,237,12.85,7.06,70.76,3.77
2021,238,13.65,3.79,71.07,0.12
2021,239,14.62,3.47,65.74,0.06
2021,240,13.81,3.92,73.76,0.78
2021,241,14.85,1.74,61.6,0.03
2021,242,14.67,2.37,66.05,0.0
2021,243,16.47,2.09,60.82,0.01
2021,244,16.71,1.9,69.93,0.01
2021,245,17.77,3.76,81.22,0.0
2021,246,18.08,4.13,79.38,0.0
2021,247,17.58,3.42,80.84,6.21
2021,248,15.02,4.4,71.24,2.7
2021,249,14.45,5.06,62.2,0.02
2021,250,15.34,2.98,65.6,0.01
2021,251,16.47,2.03,71.12,0.02
2021,252,17.66,2.22,59.88,0.0
2021,253,17.65,2.63,63.04,0.0
2021,254,18.83,2.76,62.77,0.0
2021,255,19.78,3.63,51.26,0.0
2021,256,14.57,4.38,68.5,5.69
2021,257,14.03,5.41,76.8,1.46
2021,258,14.39,4.74,75.07,0.22
2021,259,14.72,2.66,71.84,0.15
2021,260,16.41,3.45,70.32,0.01
2021,261,18.7,3.68,63.35,0.48
2021,262,17.15,2.42,50.0,0.0
2021,263,17.26,3.89,54.51,0.01
2021,264,13.22,5.79,66.13,0.48
2021,265,14.44,3.43,65.47,0.03
2021,266,17.31,1.99,63.56,0.0
2021,267,18.89,2.42,55.62,0.0
2021,268,16.14,4.43,58.44,0.17
2021,269,14.18,4.09,67.78,1.29
2021,270,15.64,3.38,61.59,0.12
2021,271,17.25,3.7,72.6,0.1
2021,272,17.35,2.82,82.71,5.68
2021,273,18.24,2.86,84.63,2.54
2021,274,17.41,1.91,87.95,8.88
2021,275,17.37,1.74,77.06,4.5
2021,276,18.7,1.8,69.81,0.68
2021,277,19.97,2.33,58.75,0.03
2021,278,17.05,4.7,50.45,0.1
2021,279,17.15,2.83,56.45,0.0
2021,280,18.99,3.27,60.13,0.37
2021,281,17.39,3.04,67.95,0.02
2021,282,19.79,2.34,70.64,0.02
2021,283,17.94,3.44,86.19,10.27
2021,284,14.86,4.45,76.32,4.09
2021,285,15.45,3.81,70.4,3.98
2021,286,16.72,4.25,79.05,8.11
2021,287,18.87,4.19,86.41,5.73
2021,288,16.64,3.23,71.76,3.0
2021,289,17.24,4.83,60.38,0.16
2021,290,16.73,3.01,62.07,0.01
2021,291,18.95,1.91,67.23,0.0
2021,292,17.23,4.04,76.54,2.37
2021,293,16.77,3.17,76.45,1.98
2021,294,18.67,2.27,75.26,0.71
2021,295,19.21,1.69,75.08,1.18
2021,296,20.76,2.17,80.01,4.56
2021,297,18.09,3.93,72.74,3.62
2021,298,16.79,2.18,61.29,0.37
2021,299,16.9,2.69,66.78,0.06
2021,300,19.44,2.29,72.9,0.01
2021,301,22.02,1.38,68.22,0.01
2021,302,23.08,3.72,57.68,0.02
2021,303,16.24,4.0,61.19,0.1
2021,304,16.86,2.33,59.9,0.0
2021,305,18.75,3.18,68.74,0.0
2021,306,19.94,3.07,70.97,0.01
2021,307,19.92,3.84,70.08,0.01
2021,308,19.52,2.76,81.9,12.62
2021,309,19.19,2.77,83.39,10.02
2021,310,19.86,3.36,80.61,1.86
2021,311,20.87,1.75,82.94,26.6
2021,312,19.21,2.51,87.36,6.98
2021,313,19.1,2.62,82.03,0.95
2021,314,20.29,2.52,93.32,28.17
2021,315,17.46,4.01,84.35,6.43
2021,316,17.83,1.8,82.36,17.73
2021,317,16.98,5.07,69.32,0.85
2021,318,16.71,4.82,60.68,0.63
2021,319,16.23,4.37,57.67,0.03
2021,320,15.45,3.7,62.91,0.0
2021,321,16.65,2.54,70.16,0.07
2021,322,19.33,2.96,77.81,0.04
2021,323,20.19,1.89,81.68,4.67
2021,324,18.6,2.38,90.39,6.83
2021,325,16.79,4.73,86.52,14.73
2021,326,18.36,4.2,74.69,1.04
2021,327,19.2,2.63,80.06,1.57
2021,328,20.32,2.44,90.69,3.62
2021,329,21.13,2.63,94.21,20.28
2021,330,18.02,6.31,89.23,28.24
2021,331,16.74,6.6,80.83,3.8
2021,332,17.29,4.57,74.5,0.43
2021,333,17.88,2.0,74.38,0.24
2021,334,19.1,2.07,84.73,0.69
2021,335,20.53,2.69,90.66,0.9
2021,336,21.2,2.1,84.53,0.22
2021,337,20.47,3.26,86.91,0.74
2021,338,19.0,4.32,83.45,1.1
2021,339,18.37,4.36,68.65,1.41
2021,340,19.59,3.02,66.94,0.08
2021,341,21.46,1.93,86.26,2.49
2021,342,18.86,3.77,89.37,12.47
2021,343,19.16,3.19,85.95,21.04
2021,344,17.88,4.41,80.02,11.25
2021,345,17.65,5.92,77.71,0.41
2021,346,18.35,4.35,76.17,0.09
2021,347,18.65,2.86,75.02,0.0
2021,348,19.46,2.02,73.75,0.0
2021,349,22.35,1.59,71.97,1.83
2021,350,20.28,3.96,81.42,0.64
2021,351,21.18,3.04,73.09,0.01
2021,352,24.26,2.98,79.52,5.08
2021,353,25.89,2.48,75.63,2.28
2021,354,23.58,2.51,80.88,0.07
2021,355,24.14,2.03,68.81,0.01
2021,356,22.56,3.04,77.76,1.21
2021,357,22.74,2.77,83.4,4.67
2021,358,22.89,2.49,83.92,2.6
2021,359,24.3,2.94,77.88,1.64
2021,360,22.42,3.4,82.76,2.97
2021,361,20.19,5.38,76.0,11.02
2021,362,19.68,4.79,69.31,3.09
2021,363,20.38,2.58,69.54,0.48
2021,364,22.15,2.52,64.56,0.04
2021,365,22.8,3.89,71.75,0.0
2022,1,23.27,4.13,74.69,0.05
2022,2,23.56,3.94,79.58,0.56
2022,3,23.25,2.9,74.99,0.22
2022,4,23.09,3.15,74.68,0.36
2022,5,23.2,3.54,84.67,18.26
2022,6,23.78,4.82,83.75,14.85
2022,7,23.87,5.54,86.17,10.36
2022,8,23.53,3.35,89.06,22.84
2022,9,22.69,3.67,86.91,2.39
2022,10,24.07,2.77,85.61,1.01
2022,11,24.15,2.68,83.08,3.74
2022,12,22.87,2.96,82.88,6.13
2022,13,22.62,2.34,83.63,11.24
2022,14,23.69,3.15,82.09,2.31
2022,15,24.55,3.07,84.77,7.25
2022,16,23.65,2.03,88.73,0.66
2022,17,24.31,1.27,85.12,0.24
2022,18,22.28,3.74,90.18,9.73
2022,19,21.44,5.9,78.66,8.8
2022,20,21.51,5.18,67.95,1.23
2022,21,21.91,3.34,68.67,1.87
2022,22,21.45,3.23,72.13,0.92
2022,23,21.59,2.81,76.97,1.57
2022,24,21.77,2.4,77.74,0.96
2022,25,22.08,2.42,74.09,0.08
2022,26,22.49,2.65,69.22,0.1
2022,27,23.15,3.41,69.27,0.05
2022,28,24.04,3.65,76.15,0.01
2022,29,24.06,3.48,80.69,1.58
2022,30,23.85,2.68,80.49,0.88
2022,31,24.39,1.44,80.27,2.15
2022,32,26.02,1.75,79.68,6.45
2022,33,21.91,5.1,84.76,5.28
2022,34,20.79,6.39,71.95,0.64
2022,35,21.37,6.17,66.52,1.66
2022,36,21.75,5.56,63.67,1.98
2022,37,21.81,5.5,69.55,7.92
2022,38,21.85,4.74,68.96,3.83
2022,39,21.25,2.32,71.12,2.65
2022,40,23.85,2.48,63.01,0.08
2022,41,25.47,2.13,64.79,3.01
2022,42,22.86,5.44,80.05,10.13
2022,43,22.3,4.58,69.51,8.01
2022,44,22.51,3.01,62.04,1.09
2022,45,23.43,3.59,67.89,0.03
2022,46,23.75,3.49,69.62,0.06
2022,47,23.73,3.34,67.99,0.03
2022,48,25.14,2.37,72.85,2.09
2022,49,23.87,3.12,78.87,6.35
2022,50,22.09,3.79,69.46,3.13
2022,51,23.87,3.5,73.83,0.17
2022,52,23.52,3.36,82.52,7.41
2022,53,22.39,3.76,88.72,21.67
2022,54,22.86,2.85,88.93,6.99
2022,55,23.53,2.74,90.45,15.2
2022,56,22.86,2.65,89.23,30.14
2022,57,21.69,3.19,88.75,17.09
2022,58,22.31,2.65,87.71,12.59
2022,59,22.39,2.98,85.53,8.23
2022,60,21.92,4.31,85.9,24.08
2022,61,21.68,5.03,84.8,59.76
2022,62,22.46,5.77,88.17,43.65
2022,63,23.39,3.94,88.72,11.59
2022,64,23.47,2.65,87.3,4.6
2022,65,23.34,4.51,92.24,58.0
2022,66,23.59,3.24,91.6,49.57
2022,67,22.74,4.73,93.53,48.97
2022,68,21.03,7.16,82.59,7.74
2022,69,19.79,4.55,75.44,0.01
2022,70,20.59,2.86,71.32,0.05
2022,71,21.66,2.54,67.13,0.01
2022,72,21.31,2.01,75.61,0.37
2022,73,21.68,2.25,75.37,2.07
2022,74,21.86,3.17,68.13,0.41
2022,75,21.78,2.63,81.64,4.92
2022,76,22.93,1.8,81.31,2.74
2022,77,22.76,2.28,83.78,6.07
2022,78,20.99,4.61,79.76,8.04
2022,79,20.79,2.87,74.99,0.08
2022,80,20.95,2.62,73.73,0.07
2022,81,21.81,2.77,79.18,0.0
2022,82,21.15,3.96,85.18,2.05
2022,83,19.72,2.77,83.15,5.36
2022,84,20.73,2.47,80.27,6.08
2022,85,20.62,3.05,81.18,12.42
2022,86,21.08,2.69,82.36,10.35
2022,87,21.47,1.6,89.25,10.05
2022,88,20.78,1.96,91.32,26.85
2022,89,21.08,4.02,86.32,12.63
2022,90,20.02,7.68,79.37,4.14
2022,91,18.66,7.79,80.48,1.27
2022,92,18.13,5.43,78.9,0.26
2022,93,19.1,3.29,75.42,0.01
2022,94,20.05,2.19,69.6,0.01
2022,95,19.6,2.78,83.56,0.16
2022,96,19.78,3.53,88.36,15.98
2022,97,20.17,4.61,85.58,41.04
2022,98,20.77,4.16,78.54,7.96
2022,99,21.14,3.6,79.57,5.28
2022,100,20.94,1.9,81.1,0.91
2022,101,20.98,3.21,85.1,0.18
