latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
35.9501,127.1314,320.4,2,1.4,2018-07-16,0254,Terra,MODIS,59,6.03,302.8,21.7,D,2
35.5015,128.8089,318.8,2.6,1.6,2018-07-16,0254,Terra,MODIS,67,6.03,299.8,35.6,D,0
35.3645,129.0598,314.3,2.7,1.6,2018-07-16,0254,Terra,MODIS,38,6.03,299.1,26.1,D,0
35.151,128.6962,313.8,2.6,1.6,2018-07-16,0254,Terra,MODIS,52,6.03,299.9,28.5,D,2
35.095,128.8522,318.6,2.7,1.6,2018-07-16,0254,Terra,MODIS,0,6.03,301.6,36.2,D,2
35.1306,126.773,321.5,2,1.4,2018-07-16,0255,Terra,MODIS,34,6.03,302.9,23.2,D,2
35.4541,128.5259,322.7,1.1,1,2018-07-16,0431,Aqua,MODIS,38,6.03,306.7,10.4,D,0
35.5646,129.1244,322.5,1,1,2018-07-16,0431,Aqua,MODIS,34,6.03,307.9,10.5,D,2
35.6956,129.1908,323,1,1,2018-07-16,0431,Aqua,MODIS,59,6.03,306.6,11.2,D,2
35.673,128.4551,327.6,1.1,1,2018-07-16,0431,Aqua,MODIS,37,6.03,306.4,16.2,D,0
35.7268,128.2678,322.4,1.1,1,2018-07-16,0431,Aqua,MODIS,38,6.03,306.5,10.1,D,2
35.862,128.8273,333.4,1,1,2018-07-16,0431,Aqua,MODIS,72,6.03,310.3,20.3,D,2
35.9345,128.289,326.9,1.1,1,2018-07-16,0431,Aqua,MODIS,34,6.03,302.4,12.8,D,2
36.1891,128.4298,321.6,1,1,2018-07-16,0431,Aqua,MODIS,37,6.03,304.6,9,D,0
36.4133,128.1531,328.1,1.1,1,2018-07-16,0431,Aqua,MODIS,51,6.03,308.7,15.8,D,2
36.9921,127.8305,323.7,1.1,1,2018-07-16,0431,Aqua,MODIS,41,6.03,305.1,12.7,D,0
36.8529,126.4436,317.8,1.2,1.1,2018-07-16,0431,Aqua,MODIS,28,6.03,301.8,8.9,D,2
37.1465,128.1632,323.6,1,1,2018-07-16,0431,Aqua,MODIS,66,6.03,307.4,11.7,D,0
37.1493,127.3855,318.2,1.1,1,2018-07-16,0431,Aqua,MODIS,58,6.03,303,7.7,D,0
37.8551,126.8125,319.8,1.1,1.1,2018-07-16,0432,Aqua,MODIS,50,6.03,303.5,10.1,D,0
36.984,126.6917,306.3,1.4,1.2,2018-07-16,1358,Terra,MODIS,67,6.03,295.6,9,N,2
36.9887,126.6909,315.7,2,1.4,2018-07-17,0159,Terra,MODIS,0,6.03,299.4,18.3,D,2
36.413,128.1649,317.5,1.6,1.2,2018-07-17,0159,Terra,MODIS,40,6.03,302.7,14.4,D,2
37.1467,128.1533,317.4,1.4,1.2,2018-07-18,0242,Terra,MODIS,47,6.03,302.1,13.4,D,0
38.1011,127.9837,312.2,1.3,1.1,2018-07-18,0242,Terra,MODIS,26,6.03,300.1,8.1,D,2
36.9821,126.8477,328.6,1.2,1.1,2018-07-18,0242,Terra,MODIS,48,6.03,307.8,21.6,D,2
36.97,126.8586,325.5,1.2,1.1,2018-07-18,0242,Terra,MODIS,59,6.03,305.6,16.1,D,2
36.1456,128.4468,320.5,1.6,1.2,2018-07-18,0242,Terra,MODIS,44,6.03,304.3,17,D,0
35.3762,129.153,312.8,1.8,1.3,2018-07-18,0242,Terra,MODIS,13,6.03,298.2,12.2,D,2
35.3226,129.178,314.9,1.8,1.3,2018-07-18,0242,Terra,MODIS,52,6.03,301.4,15.7,D,2
35.3187,129.1969,314.8,1.8,1.3,2018-07-18,0242,Terra,MODIS,49,6.03,300.7,14.5,D,2
35.218,128.5916,320.6,1.7,1.3,2018-07-18,0242,Terra,MODIS,39,6.03,303.9,20,D,2
35.0952,128.8548,323.2,1.7,1.3,2018-07-18,0242,Terra,MODIS,0,6.03,304.6,26.2,D,2
34.8676,128.7106,315,1.7,1.3,2018-07-18,0242,Terra,MODIS,0,6.03,301.7,15.7,D,2
36.446,127.4078,317,1.6,1.2,2018-07-18,0419,Aqua,MODIS,38,6.03,301.2,15.3,D,2
34.4947,126.8833,316.9,1.9,1.3,2018-07-18,0419,Aqua,MODIS,61,6.03,302.9,20.7,D,2
35.0959,128.8518,320.5,1.4,1.2,2018-07-18,0419,Aqua,MODIS,0,6.03,304.1,12.9,D,2
35.1323,128.4807,317.3,1.5,1.2,2018-07-18,0419,Aqua,MODIS,44,6.03,301.2,14.7,D,0
35.367,128.4793,319.8,1.4,1.2,2018-07-18,0419,Aqua,MODIS,57,6.03,303.9,12.5,D,2
35.283,127.3103,318.3,1.7,1.3,2018-07-18,0419,Aqua,MODIS,64,6.03,302,17,D,2
35.724,128.4524,320,1.4,1.2,2018-07-18,0419,Aqua,MODIS,20,6.03,305.1,15.4,D,2
35.875,128.4669,321.3,1.4,1.2,2018-07-18,0419,Aqua,MODIS,17,6.03,305.5,15,D,2
36.4088,129.3683,318.3,1.2,1.1,2018-07-18,0419,Aqua,MODIS,57,6.03,305,12,D,2
36.9855,126.6913,307.2,1,1,2018-07-18,1345,Terra,MODIS,69,6.03,296.7,5.5,N,2
35.0946,128.8705,319.5,2.2,1.4,2018-07-19,0147,Terra,MODIS,0,6.03,302.8,24.1,D,2
36.9827,126.7028,327.6,1.4,1.2,2018-07-19,0502,Aqua,MODIS,53,6.03,309.8,24.2,D,2
36.9887,127.8187,323.1,1,1,2018-07-20,0230,Terra,MODIS,68,6.03,307.1,10.5,D,0
36.9616,127.9372,322.3,1,1,2018-07-20,0230,Terra,MODIS,31,6.03,307.6,11,D,2
36.866,128.5248,319.8,1.1,1,2018-07-20,0230,Terra,MODIS,34,6.03,304.9,10.5,D,0
36.4148,128.1582,323.9,1.1,1,2018-07-20,0230,Terra,MODIS,48,6.03,306.8,12,D,2
36.1423,128.4486,329.9,1.1,1,2018-07-20,0230,Terra,MODIS,43,6.03,309.6,17.1,D,0
36.1357,128.4531,323.5,1.1,1,2018-07-20,0230,Terra,MODIS,49,6.03,306.9,13.7,D,0
35.9092,128.9533,325.9,1.2,1.1,2018-07-20,0230,Terra,MODIS,58,6.03,309.1,17.1,D,2
35.8669,128.8313,330.6,1.1,1.1,2018-07-20,0230,Terra,MODIS,61,6.03,312,18.4,D,2
35.9384,128.2914,328.4,1.1,1,2018-07-20,0230,Terra,MODIS,55,6.03,308.8,14.3,D,0
35.7265,128.2759,319.9,1.1,1,2018-07-20,0230,Terra,MODIS,35,6.03,306.8,8.9,D,2
35.4979,128.8168,319.8,1.2,1.1,2018-07-20,0230,Terra,MODIS,35,6.03,307,10.3,D,0
35.3357,128.5055,318.7,1.1,1.1,2018-07-20,0230,Terra,MODIS,35,6.03,304,7.8,D,0
35.4157,127.8563,318.8,1.1,1,2018-07-20,0230,Terra,MODIS,36,6.03,305.5,8.3,D,0
35.1241,128.1088,321.6,1.1,1,2018-07-20,0230,Terra,MODIS,48,6.03,306,9.7,D,0
35.1148,128.1066,321.3,1.1,1,2018-07-20,0230,Terra,MODIS,27,6.03,306.5,9.3,D,0
35.2507,128.5163,319,1.1,1.1,2018-07-20,0230,Terra,MODIS,19,6.03,305.3,9.2,D,2
37.592,126.6107,325.7,1,1,2018-07-20,0230,Terra,MODIS,29,6.03,308.8,10.8,D,2
35.99,128.4053,320,2.2,1.4,2018-07-20,0407,Aqua,MODIS,37,6.03,305.7,26.4,D,2
34.7602,126.4249,317.8,3.1,1.7,2018-07-20,0407,Aqua,MODIS,0,6.03,302.3,40.9,D,2
35.8357,129.2089,321.5,2,1.4,2018-07-20,0407,Aqua,MODIS,40,6.03,306.3,22.5,D,2
36.9807,126.6907,310.9,1,1,2018-07-20,1333,Terra,MODIS,79,6.03,298.1,8.1,N,2
35.6431,128.4156,312.5,3.8,1.8,2018-07-21,0135,Terra,MODIS,24,6.03,295.7,34.2,D,0
35.1574,128.6821,312.3,3.6,1.8,2018-07-21,0135,Terra,MODIS,28,6.03,296,33.3,D,2
35.0967,128.8592,315.5,3.5,1.8,2018-07-21,0135,Terra,MODIS,0,6.03,295.7,35.8,D,2
35.6469,128.421,312.2,4.7,2,2018-07-21,0313,Terra,MODIS,40,6.03,294.6,51.1,D,0
34.333,126.7327,320.4,1,1,2018-07-21,0449,Aqua,MODIS,0,6.03,302.9,8.4,D,0
35.3174,128.2613,322.1,1.1,1.1,2018-07-21,0449,Aqua,MODIS,58,6.03,303.9,12.7,D,2
35.2806,127.2884,320.6,1,1,2018-07-21,0449,Aqua,MODIS,45,6.03,299.8,9.5,D,2
35.5051,126.8365,320.1,1,1,2018-07-21,0450,Aqua,MODIS,41,6.03,301.4,8.5,D,0
35.7262,128.4559,325.2,1.2,1.1,2018-07-21,0450,Aqua,MODIS,70,6.03,307.8,15.8,D,2
35.9313,128.8179,327.2,1.2,1.1,2018-07-21,0450,Aqua,MODIS,42,6.03,307.5,16.6,D,0
37.4816,129.049,321.9,1,1,2018-07-22,0217,Terra,MODIS,66,6.03,305.6,10.2,D,2
37.48,129.0602,318.9,1,1,2018-07-22,0217,Terra,MODIS,46,6.03,304.8,7.3,D,2
37.1461,128.1544,320.4,1,1,2018-07-22,0217,Terra,MODIS,34,6.03,304.6,8.4,D,0
36.6603,129.116,319.3,1,1,2018-07-22,0217,Terra,MODIS,51,6.03,302.6,7.8,D,2
36.9794,126.6995,323.3,1.1,1.1,2018-07-22,0217,Terra,MODIS,0,6.03,300.3,14.1,D,2
36.6935,127.4167,318.7,1.1,1,2018-07-22,0217,Terra,MODIS,22,6.03,296.1,7.5,D,0
35.9366,128.8229,306.5,1,1,2018-07-22,0218,Terra,MODIS,30,6.03,275.4,4.1,D,0
37.4814,129.0581,308.9,1.1,1,2018-07-22,1321,Terra,MODIS,74,6.03,297.3,5.1,N,2
35.3635,129.0383,309.5,3.4,1.7,2018-07-23,0300,Terra,MODIS,19,6.03,286,29,D,2
35.3684,129.035,309.3,3.4,1.7,2018-07-23,0300,Terra,MODIS,20,6.03,285.9,29.3,D,2
34.762,126.4443,315.6,2.4,1.5,2018-07-23,0301,Terra,MODIS,0,6.03,292.3,27.7,D,2
34.6735,126.9026,319.5,1.1,1,2018-07-23,0437,Aqua,MODIS,41,6.03,300.7,9,D,2
35.1177,128.0985,325.9,1,1,2018-07-23,0437,Aqua,MODIS,53,6.03,305.2,13,D,0
35.1605,127.9535,320.4,1,1,2018-07-23,0437,Aqua,MODIS,37,6.03,300.5,8.5,D,2
35.1588,127.9425,319.4,1,1,2018-07-23,0437,Aqua,MODIS,45,6.03,299.9,7.7,D,0
35.2748,128.6691,316.8,1,1,2018-07-23,0437,Aqua,MODIS,47,6.03,293.2,7.3,D,2
35.3677,128.4799,320.2,1,1,2018-07-23,0437,Aqua,MODIS,41,6.03,294.8,9.6,D,2
35.194,126.8011,328.1,1.1,1,2018-07-23,0437,Aqua,MODIS,31,6.03,303.9,17.1,D,2
35.7872,128.3852,313.4,1,1,2018-07-23,0437,Aqua,MODIS,26,6.03,286.4,6.1,D,2
36.0979,127.4873,322.4,1,1,2018-07-23,0437,Aqua,MODIS,34,6.03,300.9,7.7,D,2
36.1136,127.5296,327.5,1,1,2018-07-23,0437,Aqua,MODIS,78,6.03,305.1,13.6,D,0
36.3489,128.6993,319.8,1,1,2018-07-23,0437,Aqua,MODIS,37,6.03,297,8.1,D,2
36.5907,128.1949,321.6,1,1,2018-07-23,0438,Aqua,MODIS,65,6.03,296.4,9.7,D,2
36.7371,127.2522,311.6,1,1,2018-07-23,0438,Aqua,MODIS,41,6.03,286,5.9,D,0
37.4853,129.0573,307.7,1,1,2018-07-23,0438,Aqua,MODIS,32,6.03,283.3,5.5,D,2
37.4879,129.0578,319.4,1.2,1.1,2018-07-24,0205,Terra,MODIS,45,6.03,300.1,11.3,D,2
36.9828,126.7047,325.6,1.6,1.3,2018-07-24,0205,Terra,MODIS,0,6.03,301.3,27.7,D,2
36.345,126.6036,316.7,1.6,1.2,2018-07-24,0205,Terra,MODIS,33,6.03,297.7,11.5,D,2
35.9687,126.6133,323.2,1.6,1.2,2018-07-24,0205,Terra,MODIS,0,6.03,302.1,18,D,2
35.5174,127.73,318.9,1.4,1.2,2018-07-24,0206,Terra,MODIS,31,6.03,299.7,10.5,D,2
35.1774,128.56,317.2,1.2,1.1,2018-07-24,0206,Terra,MODIS,0,6.03,298.2,9.9,D,2
37.8675,127.7207,317.6,3.2,1.7,2018-07-24,0521,Aqua,MODIS,14,6.03,297.2,38.7,D,2
36.9565,127.0155,319.9,2.8,1.6,2018-07-24,0521,Aqua,MODIS,35,6.03,297.5,36.8,D,2
36.9807,126.6976,318.5,2.7,1.6,2018-07-24,0521,Aqua,MODIS,0,6.03,295.2,39.9,D,2
36.9839,126.6878,305.9,2.1,1.4,2018-07-24,1309,Terra,MODIS,57,6.03,293.7,12.5,N,2
36.9828,126.694,307.5,1.1,1.1,2018-07-24,1722,Aqua,MODIS,49,6.03,294.7,8.5,N,2
37.0308,128.325,303.9,1,1,2018-07-24,1722,Aqua,MODIS,57,6.03,293.7,3.6,N,0
37.4905,129.0607,306.9,1,1,2018-07-24,1722,Aqua,MODIS,70,6.03,295.2,4.7,N,2
36.1113,128.3799,321.4,1.9,1.3,2018-07-25,0248,Terra,MODIS,0,6.03,300,22.3,D,2
35.8401,129.218,318.6,2.2,1.4,2018-07-25,0248,Terra,MODIS,39,6.03,300.3,22.2,D,2
35.8678,128.8328,318.9,2.1,1.4,2018-07-25,0248,Terra,MODIS,32,6.03,298.9,21.4,D,2
35.8316,128.4949,320.9,2,1.4,2018-07-25,0248,Terra,MODIS,0,6.03,299.5,25.4,D,2
35.0966,128.8744,319.2,2.2,1.4,2018-07-25,0248,Terra,MODIS,0,6.03,299.5,26.8,D,2
37.15,128.1648,315.1,1.7,1.3,2018-07-25,0248,Terra,MODIS,56,6.03,296.9,15.8,D,0
36.9841,126.7066,328.2,1.5,1.2,2018-07-25,0248,Terra,MODIS,56,6.03,300,29,D,2
36.1501,128.4356,320,1.9,1.4,2018-07-25,0248,Terra,MODIS,53,6.03,300.1,21.6,D,2
35.9923,128.405,327,1.2,1.1,2018-07-25,0425,Aqua,MODIS,55,6.03,305.8,16.4,D,2
34.9524,128.4184,321.9,1.2,1.1,2018-07-25,0425,Aqua,MODIS,0,6.03,304.1,15.3,D,2
35.2247,128.142,325,1.3,1.1,2018-07-25,0425,Aqua,MODIS,37,6.03,303.1,14.8,D,0
35.2867,128.3207,325.8,1.2,1.1,2018-07-25,0425,Aqua,MODIS,74,6.03,304.9,15.4,D,2
35.3642,128.4778,327.8,1.2,1.1,2018-07-25,0425,Aqua,MODIS,77,6.03,305.4,18.8,D,2
35.7014,129.2939,319.9,1.1,1,2018-07-25,0425,Aqua,MODIS,30,6.03,299.7,7.7,D,0
35.9079,128.9512,322.6,1.1,1.1,2018-07-25,0425,Aqua,MODIS,20,6.03,301.3,12.1,D,2
36.1431,128.4339,327.1,1.2,1.1,2018-07-25,0425,Aqua,MODIS,53,6.03,306.4,14.9,D,0
36.4104,129.3703,318.6,1.1,1,2018-07-25,0425,Aqua,MODIS,57,6.03,300.9,9.1,D,2
36.5377,129.4051,318.3,1.1,1,2018-07-25,0425,Aqua,MODIS,16,6.03,299.3,7,D,2
36.5949,128.5371,321.9,1.1,1.1,2018-07-25,0425,Aqua,MODIS,60,6.03,303.6,13,D,0
37.0092,127.9506,321.1,1.2,1.1,2018-07-25,0426,Aqua,MODIS,45,6.03,301.2,12.5,D,0
37.1464,128.1542,318.8,1.2,1.1,2018-07-25,0426,Aqua,MODIS,68,6.03,300.1,11.3,D,0
37.2917,127.7995,321.6,1.2,1.1,2018-07-25,0426,Aqua,MODIS,49,6.03,301.8,15.2,D,0
37.4856,129.063,317.6,1.8,1.3,2018-07-26,0153,Terra,MODIS,49,6.03,299.6,16.8,D,2
37.4794,129.0564,318,1.8,1.3,2018-07-26,0153,Terra,MODIS,41,6.03,299.5,16.2,D,2
35.9348,128.8215,320.9,1.8,1.3,2018-07-26,0153,Terra,MODIS,32,6.03,300.8,18.4,D,0
35.4123,129.1651,320.4,1.7,1.3,2018-07-26,0153,Terra,MODIS,37,6.03,301.1,19.9,D,2
35.3198,129.1825,317.4,1.7,1.3,2018-07-26,0153,Terra,MODIS,48,6.03,299,16.1,D,2
35.2308,128.9178,322.6,1.7,1.3,2018-07-26,0153,Terra,MODIS,31,6.03,301.4,21.4,D,2
35.9851,128.4084,320.4,2.1,1.4,2018-07-26,0508,Aqua,MODIS,26,6.03,300.7,22.6,D,2
36.1427,128.4297,321.6,2.2,1.4,2018-07-26,0508,Aqua,MODIS,42,6.03,301.8,24.1,D,0
36.4406,127.4013,320.6,1.9,1.3,2018-07-26,0508,Aqua,MODIS,33,6.03,300,22.2,D,2
38.1013,127.9878,315.6,1.1,1.1,2018-07-27,0235,Terra,MODIS,23,6.03,298.2,8.8,D,2
36.1262,128.102,319.1,1.2,1.1,2018-07-27,0236,Terra,MODIS,44,6.03,300.6,10.6,D,2
37.4854,129.0587,317.3,1.3,1.1,2018-07-27,0236,Terra,MODIS,63,6.03,299,12.6,D,2
37.7529,127.0349,320.1,1.1,1,2018-07-27,0236,Terra,MODIS,45,6.03,300.7,9.7,D,2
37.6162,126.6191,325.4,1,1,2018-07-27,0236,Terra,MODIS,57,6.03,302,11.2,D,0
37.149,128.1671,317.5,1.2,1.1,2018-07-27,0236,Terra,MODIS,41,6.03,299.8,8.1,D,0
36.9927,127.8275,323.5,1.2,1.1,2018-07-27,0236,Terra,MODIS,19,6.03,303.3,12.9,D,0
36.867,128.5296,322,1.3,1.1,2018-07-27,0236,Terra,MODIS,26,6.03,303.2,12,D,0
36.9724,127.9242,321.8,1.2,1.1,2018-07-27,0236,Terra,MODIS,24,6.03,302.9,10.3,D,2
36.5942,128.2028,319.1,1.2,1.1,2018-07-27,0236,Terra,MODIS,41,6.03,300,8.3,D,2
36.7031,127.4102,318.7,1.1,1.1,2018-07-27,0236,Terra,MODIS,33,6.03,301.4,8.7,D,2
36.3493,128.7018,321.1,1.3,1.1,2018-07-27,0236,Terra,MODIS,59,6.03,301.7,16.1,D,2
35.9586,129.306,315.3,1.4,1.2,2018-07-27,0236,Terra,MODIS,44,6.03,298.4,9.6,D,0
36.1628,128.1257,320.5,1.2,1.1,2018-07-27,0236,Terra,MODIS,24,6.03,301.9,11.2,D,0
35.9097,128.9512,322.2,1.4,1.2,2018-07-27,0236,Terra,MODIS,35,6.03,301.6,15.5,D,2
35.8688,129.1128,314.1,1.4,1.2,2018-07-27,0236,Terra,MODIS,25,6.03,297.2,8.3,D,2
36.1139,127.5332,323.4,1.2,1.1,2018-07-27,0236,Terra,MODIS,67,6.03,303.9,11.5,D,0
35.8613,128.8239,324,1.4,1.2,2018-07-27,0236,Terra,MODIS,30,6.03,302.4,13.2,D,2
35.7308,128.4595,322.3,1.3,1.1,2018-07-27,0236,Terra,MODIS,68,6.03,300.7,16.6,D,2
35.9528,127.1354,326.5,1.1,1.1,2018-07-27,0236,Terra,MODIS,29,6.03,305.9,12.8,D,2
35.9434,127.133,327.1,1.1,1.1,2018-07-27,0236,Terra,MODIS,53,6.03,306,12.8,D,2
35.9548,127.0086,326.8,1.1,1.1,2018-07-27,0236,Terra,MODIS,47,6.03,305.7,13.9,D,2
35.4147,129.1642,314.3,1.4,1.2,2018-07-27,0236,Terra,MODIS,43,6.03,294.4,13.3,D,0
35.3186,129.1798,316.1,1.4,1.2,2018-07-27,0236,Terra,MODIS,40,6.03,297.8,13.5,D,2
35.5206,127.7311,321.3,1.2,1.1,2018-07-27,0236,Terra,MODIS,46,6.03,303.6,10.7,D,2
35.3644,128.4841,321.3,1.3,1.1,2018-07-27,0236,Terra,MODIS,46,6.03,299.2,14.2,D,2
35.2898,128.3239,323.4,1.3,1.1,2018-07-27,0236,Terra,MODIS,74,6.03,300.8,14.8,D,0
35.2727,127.8413,317.5,1.2,1.1,2018-07-27,0236,Terra,MODIS,58,6.03,300.8,11.9,D,0
35.1611,127.946,319.4,1.3,1.1,2018-07-27,0236,Terra,MODIS,47,6.03,301.4,10.6,D,0
35.1219,128.1068,319.8,1.3,1.1,2018-07-27,0236,Terra,MODIS,43,6.03,300.5,10,D,0
35.0589,126.9885,321.5,1.1,1.1,2018-07-27,0236,Terra,MODIS,33,6.03,304.3,11.5,D,2
34.8697,128.7053,315.5,1.8,1.3,2018-07-27,0413,Aqua,MODIS,33,6.03,298.7,14,D,2
34.8661,128.6871,316.3,1.8,1.3,2018-07-27,0413,Aqua,MODIS,31,6.03,299.3,15.1,D,2
35.1018,128.8772,318.8,1.7,1.3,2018-07-27,0413,Aqua,MODIS,0,6.03,298.3,13.9,D,2
34.7604,126.4325,321.9,2.5,1.5,2018-07-27,0413,Aqua,MODIS,63,6.03,302.7,36.5,D,2
35.1601,127.943,318,1.9,1.4,2018-07-27,0413,Aqua,MODIS,58,6.03,300,19.5,D,0
35.3618,128.482,317.9,1.8,1.3,2018-07-27,0413,Aqua,MODIS,61,6.03,296.1,16.7,D,2
35.4426,128.7709,318.9,1.7,1.3,2018-07-27,0413,Aqua,MODIS,50,6.03,298.6,19.3,D,0
35.4127,127.8705,316.8,1.9,1.4,2018-07-27,0413,Aqua,MODIS,38,6.03,299.3,20,D,2
36.6321,128.1681,318,1.7,1.3,2018-07-27,0413,Aqua,MODIS,45,6.03,301.7,16.7,D,0
37.4782,129.0451,316.9,1.5,1.2,2018-07-27,0413,Aqua,MODIS,48,6.03,299.6,13.2,D,2
37.4839,129.0549,317.6,1.5,1.2,2018-07-27,0413,Aqua,MODIS,54,6.03,300.1,13.8,D,2
37.334,126.7363,313.1,4.2,1.9,2018-07-28,0318,Terra,MODIS,0,6.03,291.8,45.5,D,2
36.9813,126.7204,311.8,4.3,1.9,2018-07-28,0318,Terra,MODIS,0,6.03,292.3,35.8,D,2
34.5903,127.183,330,1.2,1.1,2018-07-28,0456,Aqua,MODIS,0,6.03,300,22.9,D,0
38.2079,127.2145,320.4,1.3,1.1,2018-07-28,0457,Aqua,MODIS,43,6.03,300.6,13,D,2
36.4089,129.3731,314.4,1.1,1,2018-07-29,0224,Terra,MODIS,38,6.03,298.6,6.8,D,2
36.1482,128.4447,322.4,1,1,2018-07-29,0224,Terra,MODIS,64,6.03,303.1,11.2,D,2
35.8653,128.8334,326.9,1,1,2018-07-29,0224,Terra,MODIS,55,6.03,304.6,14.2,D,0
35.8763,128.4667,320.2,1,1,2018-07-29,0224,Terra,MODIS,46,6.03,301.7,8.5,D,0
35.9463,127.1337,326.8,1,1,2018-07-29,0224,Terra,MODIS,35,6.03,308.7,13,D,2
35.9547,127.0109,325.1,1,1,2018-07-29,0224,Terra,MODIS,54,6.03,306.4,11.3,D,0
35.6838,128.4557,321.9,1,1,2018-07-29,0224,Terra,MODIS,20,6.03,301.6,10.1,D,0
35.3703,129.2563,316.1,1.1,1,2018-07-29,0224,Terra,MODIS,43,6.03,298.5,8.7,D,0
36.9732,126.6993,314.4,3.2,1.7,2018-07-29,0401,Aqua,MODIS,0,6.03,294.9,31.9,D,2
36.9839,126.6965,309.9,1.1,1,2018-07-29,1741,Aqua,MODIS,73,6.03,296.7,7,N,2
35.0541,126.5305,304.4,1.1,1,2018-07-29,1741,Aqua,MODIS,60,6.03,294.2,4.2,N,0
35.9528,127.0037,331.1,1,1,2018-07-30,0444,Aqua,MODIS,36,6.03,306.2,16.5,D,2
36.9734,126.8522,327.5,1,1,2018-07-30,0444,Aqua,MODIS,0,6.03,305.4,11.8,D,2
36.9884,126.7001,329.8,1,1,2018-07-30,0444,Aqua,MODIS,50,6.03,307.6,16.4,D,2
36.0953,128.3795,317.3,4.3,1.9,2018-07-31,0527,Aqua,MODIS,43,6.03,296.7,62.2,D,2
37.4822,129.0493,307.2,1.2,1.1,2018-07-31,1315,Terra,MODIS,64,6.03,296.3,7.7,N,2
36.9875,126.6969,308.7,1,1,2018-07-31,1729,Aqua,MODIS,70,6.03,298.4,5.6,N,2
36.9847,126.7007,326.7,1.8,1.3,2018-08-01,0254,Terra,MODIS,0,6.03,307.4,32.9,D,2
35.2737,127.8382,312.9,2.3,1.5,2018-08-01,0254,Terra,MODIS,54,6.03,298.2,20,D,0
35.0867,128.0876,316.4,2.4,1.5,2018-08-01,0254,Terra,MODIS,33,6.03,298.6,22.4,D,2
35.0029,128.3394,313.4,2.5,1.5,2018-08-01,0254,Terra,MODIS,28,6.03,296.3,17.3,D,0
34.674,126.9039,318,1.2,1.1,2018-08-01,0431,Aqua,MODIS,37,6.03,301.4,7.8,D,2
35.403,128.4785,325.3,1.1,1,2018-08-01,0431,Aqua,MODIS,60,6.03,304.2,11.8,D,2
35.1236,128.1691,318.7,1.1,1,2018-08-01,0431,Aqua,MODIS,40,6.03,302.8,6.7,D,0
35.8665,128.8355,329.3,1,1,2018-08-01,0432,Aqua,MODIS,24,6.03,309.5,11.4,D,0
35.8648,128.8243,332.3,1,1,2018-08-01,0432,Aqua,MODIS,64,6.03,311.4,15.2,D,2
35.938,128.2893,329.4,1.1,1,2018-08-01,0432,Aqua,MODIS,47,6.03,308.2,13.4,D,0
36.1471,128.4401,331.5,1,1,2018-08-01,0432,Aqua,MODIS,42,6.03,311.2,17.3,D,2
35.9519,127.0116,328.4,1.2,1.1,2018-08-01,0432,Aqua,MODIS,50,6.03,310.6,14.6,D,2
36.5905,128.1939,327.8,1,1,2018-08-01,0432,Aqua,MODIS,60,6.03,311.1,12.9,D,2
36.8484,126.4505,327,1.2,1.1,2018-08-01,0432,Aqua,MODIS,49,6.03,310.8,16.8,D,0
36.9532,126.7725,325.7,1.2,1.1,2018-08-01,0432,Aqua,MODIS,22,6.03,308.5,12.7,D,0
37.288,127.8018,326.4,1.1,1,2018-08-01,0432,Aqua,MODIS,69,6.03,309,12.4,D,0
37.2971,127.7995,324,1.1,1,2018-08-01,0432,Aqua,MODIS,36,6.03,308.8,9.6,D,0
37.8585,126.8105,325.7,1.1,1.1,2018-08-01,0432,Aqua,MODIS,55,6.03,309.5,12.6,D,2
36.9824,126.6981,308.5,1.4,1.2,2018-08-01,1357,Terra,MODIS,52,6.03,298.4,8.4,N,2
37.7628,126.7859,307.9,1.5,1.2,2018-08-01,1358,Terra,MODIS,64,6.03,297.1,7.3,N,2
36.8523,126.4575,318.7,2.1,1.4,2018-08-02,0159,Terra,MODIS,63,6.03,299.7,21.3,D,0
37.4841,129.059,318.3,1.5,1.2,2018-08-02,0159,Terra,MODIS,65,6.03,299.3,16.2,D,2
36.9881,126.6952,322.4,2,1.4,2018-08-02,0159,Terra,MODIS,0,6.03,299.9,27.3,D,2
34.7594,126.4362,319.9,2,1.4,2018-08-02,0200,Terra,MODIS,0,6.03,300.9,21.4,D,2
35.8411,129.2019,317.8,3,1.7,2018-08-02,0514,Aqua,MODIS,59,6.03,298.2,36.5,D,2
36.9849,126.6932,306.2,2.6,1.5,2018-08-02,1302,Terra,MODIS,58,6.03,295.3,17.6,N,2
37.4865,129.062,305.5,1.1,1,2018-08-02,1716,Aqua,MODIS,61,6.03,294.5,5.4,N,2
37.5037,129.1214,306.7,1.1,1,2018-08-02,1716,Aqua,MODIS,67,6.03,294.6,5.7,N,2
36.9886,126.7038,309.4,1.3,1.1,2018-08-02,1716,Aqua,MODIS,73,6.03,297.6,9.5,N,2
38.1014,127.9872,317.6,1.3,1.1,2018-08-03,0241,Terra,MODIS,41,6.03,300.6,10.9,D,2
36.1467,128.4504,321.9,1.6,1.2,2018-08-03,0242,Terra,MODIS,55,6.03,302.8,16.5,D,0
35.8627,128.8284,323,1.7,1.3,2018-08-03,0242,Terra,MODIS,38,6.03,302.7,17.8,D,0
35.7358,128.4655,319.2,1.6,1.2,2018-08-03,0242,Terra,MODIS,61,6.03,301,17.8,D,2
